type_1,type_2,buy_price,sale_price,product_id
上衣,羽绒服,190,208,S008904
上衣,羽绒服,175,203,S005037
上衣,冲锋衣,74,101,S007711
鞋子,拖鞋,104,123,S006505
裤子,中裤,85,120,S006992
鞋子,凉鞋,159,165,S004987
鞋子,跑鞋,117,149,S002130
裤子,中裤,124,126,S005532
上衣,冲锋衣,155,170,S006092
上衣,T恤,74,106,S000396
裤子,游泳裤,77,102,S002135
上衣,T恤,86,116,S007555
上衣,冲锋衣,181,187,S004932
上衣,羽绒服,158,178,S009926
上衣,T恤,158,186,S007386
上衣,冲锋衣,55,71,S000210
裤子,中裤,193,232,S002294
鞋子,凉鞋,135,150,S002682
上衣,羽绒服,67,74,S004348
上衣,羽绒服,122,137,S007417
上衣,T恤,193,216,S002820
鞋子,跑鞋,161,196,S006504
鞋子,跑鞋,79,112,S003070
裤子,长裤,133,164,S008157
鞋子,跑鞋,86,123,S001145
上衣,T恤,62,74,S007536
裤子,中裤,79,113,S008048
鞋子,拖鞋,112,135,S008352
裤子,长裤,160,193,S005275
裤子,中裤,57,105,S002158
裤子,中裤,56,73,S003231
鞋子,凉鞋,153,179,S000506
上衣,冲锋衣,143,184,S002007
裤子,长裤,110,150,S000350
裤子,游泳裤,156,185,S004893
上衣,冲锋衣,174,221,S009097
鞋子,拖鞋,157,199,S005378
上衣,冲锋衣,137,186,S009181
鞋子,拖鞋,155,186,S003643
裤子,游泳裤,141,148,S009555
鞋子,拖鞋,83,101,S006533
鞋子,跑鞋,169,200,S002291
裤子,长裤,100,102,S009248
裤子,游泳裤,123,156,S009357
裤子,中裤,56,97,S009402
裤子,游泳裤,192,238,S000966
鞋子,凉鞋,180,197,S006434
上衣,羽绒服,181,229,S007997
上衣,冲锋衣,174,192,S009384
鞋子,跑鞋,54,83,S004861
上衣,羽绒服,184,204,S003796
鞋子,跑鞋,102,119,S002966
鞋子,跑鞋,116,161,S004472
裤子,游泳裤,89,104,S002776
裤子,游泳裤,79,117,S004728
裤子,长裤,103,133,S000334
裤子,中裤,95,122,S003685
上衣,T恤,157,184,S000531
上衣,T恤,52,52,S008621
上衣,羽绒服,67,113,S002163
上衣,羽绒服,114,129,S004075
鞋子,拖鞋,167,167,S008345
裤子,中裤,194,197,S007169
鞋子,跑鞋,136,165,S002865
鞋子,凉鞋,185,206,S004495
鞋子,拖鞋,71,86,S006704
裤子,长裤,149,174,S007088
上衣,羽绒服,115,156,S000091
鞋子,跑鞋,108,151,S008328
上衣,羽绒服,129,160,S007146
鞋子,跑鞋,81,89,S000667
裤子,游泳裤,124,168,S005550
裤子,中裤,145,160,S007761
鞋子,凉鞋,82,122,S003306
裤子,游泳裤,195,227,S005937
鞋子,拖鞋,168,217,S002385
鞋子,凉鞋,143,189,S002198
鞋子,跑鞋,123,148,S009012
鞋子,拖鞋,195,227,S001679
上衣,羽绒服,55,97,S003363
鞋子,跑鞋,176,212,S008537
裤子,游泳裤,158,203,S001081
裤子,中裤,68,102,S006566
上衣,T恤,179,191,S000376
鞋子,拖鞋,152,201,S006265
鞋子,凉鞋,182,185,S000285
鞋子,拖鞋,181,211,S001158
上衣,羽绒服,116,132,S000812
裤子,中裤,119,126,S006635
上衣,冲锋衣,78,85,S003779
上衣,T恤,196,242,S005957
裤子,中裤,153,170,S007671
上衣,T恤,85,116,S006507
上衣,羽绒服,125,157,S001291
裤子,中裤,188,237,S001852
裤子,游泳裤,67,75,S000514
上衣,T恤,113,158,S008879
裤子,游泳裤,55,84,S009797
鞋子,跑鞋,144,147,S002120
上衣,冲锋衣,61,87,S000162
鞋子,跑鞋,61,65,S001349
上衣,羽绒服,170,173,S004877
鞋子,跑鞋,101,132,S002044
裤子,长裤,137,170,S003129
鞋子,拖鞋,154,160,S005657
裤子,长裤,82,90,S007018
上衣,冲锋衣,115,115,S009918
上衣,羽绒服,122,154,S002023
鞋子,拖鞋,107,122,S002742
上衣,T恤,97,109,S003216
上衣,T恤,72,110,S004423
裤子,游泳裤,166,181,S007346
上衣,羽绒服,116,161,S004363
鞋子,拖鞋,109,150,S000235
上衣,羽绒服,105,106,S001756
裤子,中裤,179,212,S002878
裤子,中裤,198,209,S009171
裤子,中裤,183,204,S003254
裤子,游泳裤,160,180,S000307
上衣,冲锋衣,108,145,S009020
上衣,羽绒服,181,216,S000537
鞋子,拖鞋,69,90,S000908
上衣,羽绒服,162,199,S001918
裤子,游泳裤,106,128,S005110
裤子,中裤,146,164,S002595
上衣,冲锋衣,70,117,S009475
裤子,中裤,97,110,S006739
上衣,羽绒服,73,87,S001450
上衣,羽绒服,182,203,S006308
鞋子,凉鞋,155,179,S007087
上衣,冲锋衣,157,204,S004374
裤子,游泳裤,184,186,S009552
鞋子,凉鞋,189,206,S001504
裤子,中裤,106,155,S006323
裤子,长裤,145,165,S003166
裤子,中裤,75,81,S009981
鞋子,拖鞋,111,112,S002781
裤子,游泳裤,162,183,S006214
鞋子,跑鞋,111,139,S004792
鞋子,凉鞋,160,191,S002368
鞋子,拖鞋,189,206,S007532
上衣,T恤,120,130,S004874
裤子,中裤,167,184,S004731
裤子,长裤,87,97,S006488
裤子,长裤,151,191,S002873
鞋子,凉鞋,62,108,S002744
上衣,羽绒服,72,93,S002785
鞋子,跑鞋,85,126,S005535
裤子,游泳裤,103,133,S007689
上衣,T恤,59,80,S004503
上衣,冲锋衣,169,183,S003555
上衣,羽绒服,85,117,S002508
裤子,游泳裤,173,196,S006594
上衣,冲锋衣,195,229,S008440
裤子,中裤,196,207,S008358
鞋子,跑鞋,116,118,S000785
裤子,中裤,192,232,S000182
裤子,游泳裤,186,200,S003220
鞋子,跑鞋,95,113,S003310
鞋子,跑鞋,177,218,S000206
裤子,游泳裤,149,193,S006967
鞋子,跑鞋,118,145,S006683
鞋子,跑鞋,199,199,S009808
裤子,长裤,148,161,S007554
上衣,T恤,77,99,S003508
鞋子,凉鞋,94,121,S000243
鞋子,跑鞋,75,104,S009955
裤子,中裤,178,211,S007243
裤子,长裤,157,195,S002484
裤子,中裤,137,164,S000076
裤子,中裤,114,150,S003571
裤子,长裤,100,138,S008515
裤子,中裤,173,221,S009818
裤子,游泳裤,168,214,S002369
上衣,冲锋衣,95,111,S005881
鞋子,跑鞋,77,113,S008839
裤子,中裤,179,191,S009428
鞋子,拖鞋,190,229,S002970
裤子,长裤,160,207,S000244
鞋子,拖鞋,161,162,S004848
裤子,中裤,103,134,S004305
上衣,羽绒服,169,200,S001647
上衣,羽绒服,81,91,S005495
上衣,T恤,98,106,S005405
裤子,游泳裤,154,174,S001491
上衣,冲锋衣,141,153,S005380
裤子,长裤,151,161,S008423
裤子,长裤,115,132,S000630
鞋子,拖鞋,179,186,S008093
鞋子,拖鞋,103,120,S004879
上衣,T恤,187,193,S005372
裤子,长裤,76,85,S008483
裤子,长裤,199,239,S009163
鞋子,跑鞋,109,150,S009523
裤子,游泳裤,131,165,S006616
鞋子,拖鞋,186,222,S003296
上衣,冲锋衣,64,102,S007692
上衣,T恤,94,103,S000296
鞋子,凉鞋,177,224,S005653
鞋子,凉鞋,169,215,S009107
鞋子,跑鞋,110,149,S001052
鞋子,跑鞋,78,87,S003797
上衣,T恤,58,59,S003589
裤子,中裤,70,88,S000574
上衣,羽绒服,183,204,S006458
上衣,羽绒服,168,215,S007271
裤子,长裤,163,178,S008977
裤子,长裤,175,188,S008712
鞋子,跑鞋,51,88,S005300
裤子,游泳裤,162,178,S008718
上衣,羽绒服,169,203,S004196
鞋子,跑鞋,132,166,S008330
上衣,冲锋衣,100,149,S006730
鞋子,凉鞋,98,136,S006539
裤子,游泳裤,143,163,S001224
上衣,羽绒服,55,104,S007531
裤子,长裤,87,110,S001418
上衣,T恤,175,176,S003546
上衣,羽绒服,176,183,S007270
裤子,中裤,101,115,S004533
鞋子,跑鞋,157,193,S003734
上衣,T恤,180,189,S008848
裤子,长裤,190,233,S000292
裤子,长裤,98,109,S003402
上衣,T恤,115,135,S009705
裤子,游泳裤,102,139,S007665
上衣,T恤,161,177,S002403
裤子,长裤,80,85,S001668
裤子,长裤,151,167,S002892
鞋子,拖鞋,126,137,S008229
鞋子,凉鞋,56,71,S006727
鞋子,凉鞋,184,204,S000835
裤子,长裤,112,142,S004913
鞋子,凉鞋,133,175,S001845
裤子,长裤,127,172,S000309
裤子,长裤,81,96,S003753
上衣,T恤,156,165,S002980
裤子,游泳裤,96,107,S004190
鞋子,拖鞋,94,123,S004440
裤子,中裤,189,203,S000016
鞋子,拖鞋,75,85,S002317
上衣,冲锋衣,97,131,S007750
上衣,羽绒服,185,212,S003023
裤子,中裤,199,235,S002066
上衣,冲锋衣,117,150,S003619
裤子,游泳裤,111,123,S004804
鞋子,凉鞋,182,225,S005770
鞋子,跑鞋,59,65,S007867
裤子,游泳裤,105,132,S006944
鞋子,跑鞋,99,100,S004005
鞋子,凉鞋,149,162,S008491
裤子,游泳裤,87,111,S007738
上衣,T恤,149,165,S003933
鞋子,跑鞋,158,189,S008186
上衣,羽绒服,103,118,S001579
上衣,T恤,119,131,S003170
裤子,长裤,151,199,S002601
鞋子,凉鞋,139,154,S000570
上衣,羽绒服,116,139,S004396
裤子,长裤,157,205,S008689
裤子,游泳裤,127,154,S000201
上衣,羽绒服,149,198,S009199
鞋子,凉鞋,81,129,S001174
裤子,游泳裤,192,217,S004982
裤子,游泳裤,121,129,S008409
鞋子,跑鞋,158,192,S006823
上衣,T恤,175,217,S005767
上衣,冲锋衣,91,130,S001218
上衣,T恤,96,98,S000748
鞋子,拖鞋,147,170,S008908
鞋子,凉鞋,158,195,S002587
上衣,冲锋衣,99,147,S006552
裤子,游泳裤,175,207,S007752
鞋子,跑鞋,175,188,S003292
上衣,羽绒服,199,201,S001440
鞋子,跑鞋,122,124,S001580
裤子,游泳裤,116,149,S005103
鞋子,跑鞋,171,171,S005630
鞋子,拖鞋,137,182,S000112
鞋子,凉鞋,196,201,S005527
鞋子,拖鞋,171,185,S007309
裤子,长裤,73,81,S007139
鞋子,跑鞋,57,78,S004203
上衣,冲锋衣,172,183,S009893
上衣,羽绒服,174,188,S006290
上衣,T恤,130,149,S001922
上衣,T恤,87,115,S006709
上衣,T恤,192,201,S007448
裤子,中裤,108,138,S001251
鞋子,拖鞋,196,198,S008069
鞋子,跑鞋,165,214,S005340
鞋子,凉鞋,79,85,S003074
上衣,冲锋衣,51,64,S004916
上衣,冲锋衣,191,220,S001457
裤子,长裤,166,177,S001919
上衣,T恤,161,180,S002244
鞋子,拖鞋,138,173,S007086
上衣,T恤,150,198,S008466
鞋子,跑鞋,180,228,S003374
裤子,长裤,109,139,S006299
上衣,冲锋衣,123,134,S006649
裤子,长裤,145,154,S001190
鞋子,凉鞋,60,108,S005015
上衣,羽绒服,52,72,S006383
上衣,T恤,154,159,S000087
上衣,T恤,148,164,S002917
裤子,中裤,157,158,S004860
裤子,游泳裤,90,98,S006102
上衣,冲锋衣,178,183,S006634
上衣,冲锋衣,188,215,S003972
裤子,中裤,189,208,S008297
裤子,长裤,60,75,S004405
鞋子,凉鞋,197,221,S002514
裤子,游泳裤,112,136,S005992
鞋子,凉鞋,157,169,S007377
鞋子,拖鞋,195,204,S007293
裤子,游泳裤,183,190,S007966
上衣,T恤,62,73,S000100
鞋子,拖鞋,192,237,S006932
上衣,羽绒服,79,99,S009871
上衣,羽绒服,54,88,S002702
鞋子,凉鞋,154,175,S007122
鞋子,跑鞋,164,170,S001639
裤子,中裤,108,131,S008216
裤子,游泳裤,76,76,S002411
鞋子,凉鞋,169,210,S000367
鞋子,拖鞋,93,103,S007548
鞋子,凉鞋,54,59,S007504
上衣,T恤,157,183,S006619
鞋子,拖鞋,102,108,S007642
裤子,中裤,106,140,S007178
上衣,冲锋衣,51,93,S000151
裤子,游泳裤,86,87,S001261
裤子,游泳裤,55,84,S003494
上衣,冲锋衣,171,208,S005061
上衣,冲锋衣,109,139,S002275
裤子,长裤,156,158,S006101
上衣,冲锋衣,144,187,S001017
裤子,长裤,70,115,S001616
鞋子,凉鞋,68,68,S008029
鞋子,跑鞋,101,116,S002111
裤子,长裤,144,190,S001333
上衣,羽绒服,75,100,S004757
鞋子,拖鞋,162,192,S009388
鞋子,拖鞋,113,151,S005560
上衣,冲锋衣,138,176,S004042
上衣,羽绒服,167,195,S003504
上衣,冲锋衣,190,200,S007304
裤子,长裤,87,116,S008639
上衣,羽绒服,134,141,S009374
裤子,长裤,171,180,S001645
鞋子,跑鞋,186,209,S001761
鞋子,凉鞋,95,108,S008261
上衣,冲锋衣,67,74,S009490
裤子,游泳裤,151,197,S001000
鞋子,凉鞋,90,115,S000383
鞋子,凉鞋,118,121,S002483
鞋子,凉鞋,183,210,S002100
鞋子,跑鞋,152,200,S003305
鞋子,拖鞋,169,207,S003630
上衣,羽绒服,60,65,S008289
裤子,中裤,60,94,S002506
上衣,T恤,114,136,S000407
裤子,中裤,149,192,S009780
鞋子,凉鞋,104,110,S003866
裤子,长裤,98,133,S007670
上衣,羽绒服,53,96,S008498
裤子,中裤,187,233,S004447
鞋子,拖鞋,56,74,S001648
上衣,冲锋衣,171,195,S005324
上衣,冲锋衣,106,123,S007516
上衣,T恤,162,167,S006935
裤子,游泳裤,167,199,S000731
鞋子,凉鞋,153,199,S009305
上衣,T恤,111,129,S009775
鞋子,凉鞋,113,160,S008781
上衣,T恤,160,192,S000943
上衣,T恤,147,194,S001001
鞋子,拖鞋,162,190,S009563
裤子,长裤,89,94,S005536
上衣,羽绒服,117,160,S009071
裤子,中裤,198,234,S001169
鞋子,拖鞋,96,140,S004357
裤子,游泳裤,128,153,S008758
裤子,长裤,189,207,S006898
裤子,中裤,95,132,S002284
上衣,羽绒服,149,180,S006473
上衣,冲锋衣,145,187,S005084
上衣,冲锋衣,104,131,S008728
鞋子,跑鞋,72,85,S001497
上衣,T恤,62,99,S004263
鞋子,拖鞋,149,160,S000408
裤子,中裤,173,176,S007581
裤子,游泳裤,143,169,S009874
鞋子,拖鞋,99,113,S001256
上衣,冲锋衣,128,132,S006885
鞋子,拖鞋,126,174,S004774
鞋子,跑鞋,178,215,S008159
上衣,冲锋衣,72,104,S005906
裤子,中裤,85,90,S002696
裤子,中裤,169,209,S001005
鞋子,跑鞋,82,103,S000221
鞋子,凉鞋,150,199,S001167
上衣,羽绒服,112,160,S000110
上衣,T恤,85,113,S002194
鞋子,拖鞋,94,133,S005635
鞋子,拖鞋,172,214,S005115
裤子,中裤,193,237,S004984
鞋子,凉鞋,83,97,S004165
裤子,中裤,166,169,S007938
裤子,游泳裤,69,92,S008755
鞋子,拖鞋,68,117,S007325
上衣,羽绒服,177,191,S001967
上衣,冲锋衣,152,154,S008242
上衣,T恤,176,221,S003446
上衣,羽绒服,87,116,S001164
鞋子,凉鞋,138,181,S003736
上衣,T恤,100,111,S001315
上衣,T恤,86,106,S005520
鞋子,拖鞋,177,181,S005958
鞋子,跑鞋,141,173,S004033
鞋子,拖鞋,194,211,S004543
鞋子,凉鞋,174,209,S002183
鞋子,拖鞋,169,209,S002923
鞋子,凉鞋,88,93,S001837
裤子,长裤,98,144,S006032
鞋子,凉鞋,80,82,S002144
鞋子,拖鞋,193,228,S001585
裤子,长裤,57,69,S009039
鞋子,凉鞋,114,116,S008224
鞋子,跑鞋,106,144,S003436
上衣,冲锋衣,139,171,S009209
鞋子,跑鞋,139,148,S005855
上衣,冲锋衣,50,51,S009042
裤子,中裤,57,99,S005133
鞋子,跑鞋,164,180,S009886
裤子,中裤,66,82,S005088
上衣,T恤,72,90,S007487
鞋子,凉鞋,152,153,S008039
裤子,长裤,105,123,S000277
上衣,冲锋衣,190,222,S007758
裤子,游泳裤,163,188,S006240
上衣,冲锋衣,197,218,S003448
裤子,长裤,133,168,S002628
鞋子,凉鞋,89,108,S007264
鞋子,拖鞋,165,213,S009834
鞋子,凉鞋,118,160,S004123
鞋子,凉鞋,136,181,S000712
上衣,羽绒服,139,147,S002611
上衣,冲锋衣,127,146,S008390
上衣,T恤,100,148,S000713
上衣,T恤,147,172,S004598
上衣,羽绒服,197,216,S003867
鞋子,跑鞋,59,103,S003590
鞋子,跑鞋,73,108,S002782
上衣,羽绒服,100,105,S002456
鞋子,跑鞋,161,183,S003732
上衣,羽绒服,149,191,S005778
裤子,中裤,119,138,S007215
上衣,冲锋衣,148,196,S001168
上衣,冲锋衣,174,174,S004783
裤子,长裤,123,169,S007292
鞋子,凉鞋,59,89,S008300
鞋子,跑鞋,161,173,S007433
裤子,长裤,165,184,S002854
鞋子,跑鞋,170,176,S007415
裤子,长裤,70,75,S004221
上衣,冲锋衣,122,168,S002531
裤子,游泳裤,59,81,S008526
裤子,长裤,169,174,S007864
裤子,中裤,92,96,S006787
上衣,T恤,96,118,S003646
裤子,中裤,190,208,S009454
鞋子,凉鞋,155,166,S000040
鞋子,凉鞋,163,169,S001484
鞋子,拖鞋,185,207,S007278
上衣,羽绒服,140,169,S006608
鞋子,拖鞋,69,112,S003228
上衣,冲锋衣,84,117,S007652
裤子,游泳裤,197,223,S006030
上衣,羽绒服,92,131,S006111
上衣,羽绒服,144,171,S006812
鞋子,跑鞋,168,189,S002645
裤子,中裤,197,216,S009307
裤子,长裤,172,219,S002387
鞋子,跑鞋,67,94,S003244
裤子,游泳裤,51,74,S004691
鞋子,凉鞋,132,137,S006775
上衣,羽绒服,122,147,S002683
裤子,长裤,179,184,S008947
鞋子,凉鞋,77,126,S001591
裤子,游泳裤,77,98,S006560
裤子,游泳裤,181,196,S001159
鞋子,拖鞋,51,86,S004578
鞋子,凉鞋,195,204,S002914
上衣,冲锋衣,100,133,S009205
鞋子,拖鞋,177,193,S000102
裤子,中裤,190,199,S004853
裤子,长裤,131,170,S003475
鞋子,拖鞋,129,177,S009192
鞋子,凉鞋,53,72,S006565
鞋子,拖鞋,122,152,S000778
上衣,羽绒服,182,194,S001565
鞋子,拖鞋,60,87,S007499
鞋子,跑鞋,96,97,S005452
鞋子,拖鞋,78,87,S006607
上衣,羽绒服,187,218,S003482
上衣,冲锋衣,163,181,S008003
鞋子,凉鞋,138,182,S008750
鞋子,跑鞋,122,156,S001247
上衣,T恤,60,102,S001289
上衣,羽绒服,59,91,S002015
裤子,游泳裤,65,74,S008912
鞋子,拖鞋,90,109,S005924
裤子,长裤,130,168,S002996
裤子,游泳裤,101,140,S005523
裤子,长裤,190,192,S008734
裤子,中裤,136,166,S000761
裤子,游泳裤,114,142,S000790
鞋子,跑鞋,79,112,S002021
鞋子,凉鞋,87,87,S005812
上衣,T恤,177,224,S004518
上衣,羽绒服,122,125,S001094
裤子,游泳裤,93,119,S003490
鞋子,跑鞋,90,106,S003845
鞋子,凉鞋,128,177,S008278
裤子,游泳裤,197,239,S005703
鞋子,拖鞋,117,133,S005401
上衣,羽绒服,97,124,S001107
上衣,冲锋衣,91,100,S003044
裤子,游泳裤,165,207,S003873
鞋子,拖鞋,187,231,S000081
上衣,T恤,130,162,S002328
上衣,冲锋衣,157,202,S001841
裤子,中裤,122,125,S008254
上衣,羽绒服,67,114,S005819
裤子,游泳裤,111,160,S005066
上衣,冲锋衣,55,57,S002921
裤子,游泳裤,65,73,S002967
裤子,长裤,149,161,S006281
鞋子,跑鞋,64,90,S004721
上衣,羽绒服,90,126,S009802
裤子,长裤,132,133,S004406
上衣,冲锋衣,155,159,S006229
鞋子,凉鞋,187,227,S007232
鞋子,拖鞋,113,119,S004489
鞋子,凉鞋,56,82,S000919
鞋子,拖鞋,63,79,S002533
裤子,游泳裤,68,114,S003480
裤子,长裤,176,197,S007217
裤子,游泳裤,124,164,S005464
上衣,羽绒服,156,167,S003973
上衣,羽绒服,94,120,S007324
鞋子,拖鞋,153,186,S009312
上衣,T恤,157,167,S006977
鞋子,跑鞋,136,178,S009021
上衣,冲锋衣,148,150,S006062
鞋子,跑鞋,70,70,S008956
裤子,中裤,105,154,S003371
上衣,羽绒服,114,133,S002906
上衣,冲锋衣,195,218,S007551
裤子,长裤,155,173,S005305
鞋子,凉鞋,157,191,S007078
鞋子,拖鞋,94,125,S009326
鞋子,凉鞋,108,137,S006919
鞋子,凉鞋,168,215,S004564
上衣,冲锋衣,94,125,S001911
上衣,T恤,77,77,S002397
上衣,T恤,191,209,S005236
上衣,羽绒服,123,134,S000375
上衣,T恤,55,96,S009278
鞋子,跑鞋,123,159,S005509
裤子,中裤,195,232,S007540
上衣,羽绒服,180,192,S005554
鞋子,拖鞋,117,141,S006934
裤子,长裤,168,172,S006257
上衣,羽绒服,167,171,S004596
上衣,T恤,190,205,S003162
鞋子,凉鞋,71,81,S009853
鞋子,凉鞋,77,110,S006154
鞋子,凉鞋,159,178,S005773
裤子,中裤,166,184,S000344
上衣,羽绒服,148,166,S007069
上衣,T恤,107,132,S009861
上衣,T恤,124,156,S005339
裤子,长裤,64,72,S000702
裤子,游泳裤,176,179,S006470
鞋子,凉鞋,184,216,S001523
上衣,羽绒服,137,162,S007772
裤子,游泳裤,52,95,S001375
上衣,T恤,136,141,S008785
鞋子,拖鞋,125,172,S006003
裤子,游泳裤,157,171,S008083
裤子,中裤,68,110,S007978
裤子,中裤,108,141,S008582
上衣,冲锋衣,152,178,S007345
鞋子,拖鞋,141,178,S005026
鞋子,拖鞋,87,131,S009521
裤子,游泳裤,85,94,S001885
鞋子,跑鞋,155,190,S009476
裤子,长裤,105,146,S007501
上衣,T恤,68,97,S006340
鞋子,跑鞋,76,101,S000762
上衣,冲锋衣,64,80,S000619
上衣,冲锋衣,73,87,S004493
鞋子,拖鞋,110,122,S007520
上衣,羽绒服,111,121,S006766
上衣,T恤,84,119,S008387
上衣,羽绒服,180,198,S002043
鞋子,凉鞋,181,201,S000409
裤子,游泳裤,90,102,S008882
上衣,T恤,120,133,S000129
裤子,游泳裤,134,178,S009279
裤子,游泳裤,66,92,S006661
上衣,冲锋衣,109,137,S004745
裤子,长裤,71,103,S004808
上衣,羽绒服,74,79,S006776
裤子,中裤,145,188,S003146
鞋子,凉鞋,132,147,S004003
鞋子,凉鞋,134,163,S008156
上衣,羽绒服,120,136,S008952
裤子,中裤,147,191,S001404
上衣,T恤,69,118,S009881
上衣,冲锋衣,96,125,S000448
上衣,冲锋衣,176,186,S000053
上衣,T恤,157,203,S002841
裤子,游泳裤,126,147,S001858
裤子,长裤,120,152,S004187
上衣,T恤,88,94,S007697
裤子,游泳裤,144,190,S004496
鞋子,凉鞋,160,167,S003885
鞋子,凉鞋,79,101,S007655
裤子,中裤,107,148,S002510
裤子,游泳裤,103,119,S000971
裤子,中裤,156,179,S004914
裤子,中裤,123,166,S009208
鞋子,凉鞋,63,87,S004008
裤子,长裤,134,152,S000889
鞋子,拖鞋,168,171,S003544
裤子,中裤,118,129,S007153
上衣,冲锋衣,172,176,S006883
裤子,游泳裤,124,158,S003441
上衣,T恤,184,194,S002458
上衣,冲锋衣,152,168,S009419
鞋子,跑鞋,146,190,S009408
上衣,T恤,193,221,S006624
裤子,中裤,70,88,S006339
裤子,长裤,142,161,S000068
裤子,长裤,146,149,S006316
上衣,羽绒服,187,203,S003507
鞋子,拖鞋,184,206,S005082
裤子,中裤,83,124,S006129
裤子,中裤,194,214,S001437
